<<<<<<< HEAD
split,roc_auc,pr_auc,accuracy
VALID,0.7643533759390235,0.40284958168339546,0.752156602521566
TEST,0.7767124795664839,0.43720999979508507,0.7604777175716023
=======
split,roc_auc,pr_auc,accuracy
VALID,0.7643533759390235,0.40284958168339546,0.752156602521566
TEST,0.7767124795664839,0.43720999979508507,0.7604777175716023
>>>>>>> 32c95e0227e86d1f3cc45620ac489ff7fb1b5077
